phase;dataset;model;seed;train_frac;train_size_used;val_size_used;test_size_used;timestamp;test_accuracy;test_f1_macro;test_precision_macro;test_recall_macro;test_elapsed_sec;val_accuracy;val_f1_macro;val_precision_macro;val_recall_macro;model_cfg_json;file
phase5_learning_curve;sms;logreg;102;0.8;3210;446;1115;20251107_012756;0.9883408071748879;0.9753119012135405;0.9663845886473623;0.9847569024691873;0.20423190004657954;0.984304932735426;0.9660604215813104;0.96940831253011;0.9627806563039724;"{""C"": 1.0, ""class_weight"": ""balanced"", ""solver"": ""liblinear"", ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\logreg_sms_frac80_s102_20251107_012756.json
phase5_learning_curve;sms;logreg;103;0.8;3210;446;1115;20251107_012809;0.9811659192825112;0.9589804230718697;0.9629861317273845;0.9550731585309934;0.2612939999671653;0.9910313901345291;0.9801813011020264;0.9948717948717949;0.9666666666666667;"{""C"": 1.0, ""class_weight"": ""balanced"", ""solver"": ""liblinear"", ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\logreg_sms_frac80_s103_20251107_012809.json
phase5_learning_curve;sms;logreg;101;1.0;4013;446;1115;20251107_012746;0.9874439461883409;0.9728868787082968;0.9728868787082968;0.9728868787082968;0.22315430000890046;0.9753363228699552;0.947411861808749;0.944326165637641;0.9505613126079446;"{""C"": 1.0, ""class_weight"": ""balanced"", ""solver"": ""liblinear"", ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\logreg_sms_frac100_s101_20251107_012746.json
phase5_learning_curve;sms;logreg;102;1.0;4013;446;1115;20251107_012759;0.9919282511210762;0.9828132787331665;0.9762321445464006;0.9896654021982297;0.2315130999777466;0.984304932735426;0.9660604215813104;0.96940831253011;0.9627806563039724;"{""C"": 1.0, ""class_weight"": ""balanced"", ""solver"": ""liblinear"", ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\logreg_sms_frac100_s102_20251107_012759.json
phase5_learning_curve;sms;logreg;103;1.0;4013;446;1115;20251107_012812;0.9820627802690582;0.9614853195164076;0.9589081091478662;0.9641050759375824;0.26141420006752014;0.9887892376681614;0.9754066721808657;0.9860866820006313;0.9653713298791019;"{""C"": 1.0, ""class_weight"": ""balanced"", ""solver"": ""liblinear"", ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\logreg_sms_frac100_s103_20251107_012812.json
phase5_learning_curve;sms;nb;101;0.05;200;446;1115;20251107_012735;0.9605381165919282;0.9035724955579666;0.9699509365823409;0.8580252059971931;0.05441950005479157;0.9327354260089686;0.8182065217391304;0.9493508454106281;0.7570379965457685;"{""alpha"": 0.1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\nb_sms_frac5_s101_20251107_012735.json
phase5_learning_curve;sms;nb;102;0.05;200;446;1115;20251107_012748;0.95695067264574;0.896201824613666;0.952493243601293;0.8559548126224519;0.0527144999941811;0.9663677130044843;0.921614116489156;0.9632190407649206;0.8890759930915371;"{""alpha"": 0.1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\nb_sms_frac5_s102_20251107_012748.json
phase5_learning_curve;sms;nb;103;0.05;200;446;1115;20251107_012801;0.9524663677130045;0.885008824519516;0.9418530123913973;0.8448525018411216;0.06415130000095814;0.9439461883408071;0.8604348424728693;0.936254140319181;0.8127806563039723;"{""alpha"": 0.1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\nb_sms_frac5_s103_20251107_012801.json
phase5_learning_curve;sms;nb;101;0.1;401;446;1115;20251107_012736;0.9695067264573991;0.9279025362484215;0.9755323816273498;0.891582252977059;0.06857580004725605;0.9417040358744395;0.8509741428057369;0.9442724458204335;0.7974093264248705;"{""alpha"": 0.1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\nb_sms_frac10_s101_20251107_012736.json
phase5_learning_curve;sms;nb;102;0.1;401;446;1115;20251107_012749;0.9659192825112107;0.9199357520786092;0.9627392453896935;0.8866737532480164;0.0619706999277696;0.9798206278026906;0.9550780594258855;0.9728667751685655;0.9390759930915371;"{""alpha"": 0.1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\nb_sms_frac10_s102_20251107_012749.json
phase5_learning_curve;sms;nb;103;0.1;401;446;1115;20251107_012802;0.9668161434977578;0.9222907236729335;0.9633954071946247;0.8900294579460031;0.06067869998514652;0.9596412556053812;0.9003723008190618;0.9777227722772277;0.85;"{""alpha"": 0.1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\nb_sms_frac10_s103_20251107_012802.json
phase5_learning_curve;sms;nb;101;0.2;802;446;1115;20251107_012738;0.9775784753363229;0.9491024688269739;0.9741668978698481;0.9274598079675407;0.11791410006117076;0.9551569506726457;0.8911557985162046;0.9548846675712348;0.8474093264248704;"{""alpha"": 0.1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\nb_sms_frac20_s101_20251107_012738.json
phase5_learning_curve;sms;nb;102;0.2;802;446;1115;20251107_012750;0.9766816143497757;0.9462455312773501;0.9799802352641143;0.9184278905609515;0.08534200000576675;0.9798206278026906;0.9557320099255584;0.965972128264105;0.9461139896373056;"{""alpha"": 0.1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\nb_sms_frac20_s102_20251107_012750.json
phase5_learning_curve;sms;nb;103;0.2;802;446;1115;20251107_012804;0.9775784753363229;0.9481515926528714;0.9838982778820999;0.9189454889046369;0.08408300008159131;0.9708520179372198;0.9320655676239353;0.9746825682414024;0.8987046632124353;"{""alpha"": 0.1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\nb_sms_frac20_s103_20251107_012804.json
phase5_learning_curve;sms;nb;101;0.4;1605;446;1115;20251107_012740;0.9856502242152466;0.9679127456905234;0.9855432657143284;0.9519849375408174;0.13255970005411655;0.9730941704035875;0.9387362637362637;0.9680788754392815;0.9140759930915372;"{""alpha"": 0.1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\nb_sms_frac40_s101_20251107_012740.json
phase5_learning_curve;sms;nb;102;0.4;1605;446;1115;20251107_012752;0.9901345291479821;0.9780055627186667;0.9943705220061412;0.9630872483221476;0.11869120004121214;0.9820627802690582;0.9603626022040526;0.9744505494505495;0.9474093264248704;"{""alpha"": 0.1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\nb_sms_frac40_s102_20251107_012752.json
phase5_learning_curve;sms;nb;103;0.4;1605;446;1115;20251107_012806;0.979372197309417;0.9525953776565166;0.984948866514691;0.9256568983006099;0.12168709991965443;0.9820627802690582;0.9591575091575092;0.9898477157360406;0.9333333333333333;"{""alpha"": 0.1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\nb_sms_frac40_s103_20251107_012806.json
phase5_learning_curve;sms;nb;101;0.6;2407;446;1115;20251107_012742;0.989237668161435;0.9759345592678925;0.9938650306748467;0.9597315436241611;0.15665639995131642;0.9730941704035875;0.9396563387904208;0.9607426303854876;0.9211139896373057;"{""alpha"": 0.1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\nb_sms_frac60_s101_20251107_012742.json
phase5_learning_curve;sms;nb;102;0.6;2407;446;1115;20251107_012754;0.9910313901345291;0.980064223595377;0.9948770491803278;0.9664429530201342;0.15437960007693619;0.9820627802690582;0.9597708925269473;0.9818121693121693;0.9403713298791019;"{""alpha"": 0.1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\nb_sms_frac60_s102_20251107_012754.json
phase5_learning_curve;sms;nb;103;0.6;2407;446;1115;20251107_012807;0.9874439461883409;0.971754990373898;0.9928571428571429;0.9530201342281879;0.14881749998312443;0.9820627802690582;0.9591575091575092;0.9898477157360406;0.9333333333333333;"{""alpha"": 0.1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\nb_sms_frac60_s103_20251107_012807.json
phase5_learning_curve;sms;nb;101;0.8;3210;446;1115;20251107_012744;0.989237668161435;0.9759345592678925;0.9938650306748467;0.9597315436241611;0.24834119994193316;0.9753363228699552;0.9450954059649712;0.9624970936991397;0.929447322970639;"{""alpha"": 0.1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\nb_sms_frac80_s101_20251107_012744.json
phase5_learning_curve;sms;nb;102;0.8;3210;446;1115;20251107_012757;0.9883408071748879;0.9740065741220607;0.9902355628736297;0.9592139452804758;0.20526159997098148;0.9865470852017937;0.9702719516530395;0.9846611721611722;0.9570379965457685;"{""alpha"": 0.1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\nb_sms_frac80_s102_20251107_012757.json
phase5_learning_curve;sms;nb;103;0.8;3210;446;1115;20251107_012810;0.9874439461883409;0.971754990373898;0.9928571428571429;0.9530201342281879;0.2489783000200987;0.9820627802690582;0.9591575091575092;0.9898477157360406;0.9333333333333333;"{""alpha"": 0.1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\nb_sms_frac80_s103_20251107_012810.json
phase5_learning_curve;sms;nb;101;1.0;4013;446;1115;20251107_012746;0.9910313901345291;0.980064223595377;0.9948770491803278;0.9664429530201342;0.26798329991288483;0.9775784753363229;0.9504532527550658;0.9642399267399266;0.9377806563039723;"{""alpha"": 0.1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\nb_sms_frac100_s101_20251107_012746.json
phase5_learning_curve;sms;nb;102;1.0;4013;446;1115;20251107_012759;0.989237668161435;0.9759345592678925;0.9938650306748467;0.9597315436241611;0.2754208999685943;0.9887892376681614;0.9754066721808657;0.9860866820006313;0.9653713298791019;"{""alpha"": 0.1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\nb_sms_frac100_s102_20251107_012759.json
phase5_learning_curve;sms;nb;103;1.0;4013;446;1115;20251107_012812;0.9874439461883409;0.9719236524792081;0.9897041481945875;0.9558582405824891;0.25496819999534637;0.984304932735426;0.9645336090063277;0.9910941475826972;0.9416666666666667;"{""alpha"": 0.1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\nb_sms_frac100_s103_20251107_012812.json
phase5_learning_curve;sms;rf;101;0.05;200;446;1115;20251107_012736;0.9165919282511211;0.7545035500451006;0.9402053712480253;0.6935956757958508;1.0575331998988986;0.8856502242152466;0.6287882496940025;0.8443155452436195;0.5961139896373057;"{""n_estimators"": 500, ""max_depth"": null, ""n_jobs"": -1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 0.95, ""max_features"": 200000, ""stop_words"": ""english"", ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\rf_sms_frac5_s101_20251107_012736.json
phase5_learning_curve;sms;rf;102;0.05;200;446;1115;20251107_012749;0.9201793721973094;0.7670589119009223;0.9501501087522592;0.7041803882334959;1.0377512000268325;0.9237668161434978;0.7812337699809568;0.9595238095238094;0.7166666666666667;"{""n_estimators"": 500, ""max_depth"": null, ""n_jobs"": -1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 0.95, ""max_features"": 200000, ""stop_words"": ""english"", ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\rf_sms_frac5_s102_20251107_012749.json
phase5_learning_curve;sms;rf;103;0.05;200;446;1115;20251107_012802;0.9336322869955157;0.8163767625694345;0.9644230769230769;0.7516778523489933;1.0868906999239698;0.9282511210762332;0.802272097533943;0.946073717948718;0.7403713298791019;"{""n_estimators"": 500, ""max_depth"": null, ""n_jobs"": -1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 0.95, ""max_features"": 200000, ""stop_words"": ""english"", ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\rf_sms_frac5_s103_20251107_012802.json
phase5_learning_curve;sms;rf;101;0.1;401;446;1115;20251107_012737;0.9354260089686098;0.8268095681888785;0.948497478285234;0.7669035808078704;1.1178583001019433;0.9147982062780269;0.7554965664493046;0.9186813186813187;0.6974093264248704;"{""n_estimators"": 500, ""max_depth"": null, ""n_jobs"": -1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 0.95, ""max_features"": 200000, ""stop_words"": ""english"", ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\rf_sms_frac10_s101_20251107_012737.json
phase5_learning_curve;sms;rf;102;0.1;401;446;1115;20251107_012750;0.9336322869955157;0.8178201119884125;0.9583427170132373;0.7545159587032946;1.039759400067851;0.9461883408071748;0.8599246231155779;0.9707317073170731;0.8;"{""n_estimators"": 500, ""max_depth"": null, ""n_jobs"": -1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 0.95, ""max_features"": 200000, ""stop_words"": ""english"", ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\rf_sms_frac10_s102_20251107_012750.json
phase5_learning_curve;sms;rf;103;0.1;401;446;1115;20251107_012803;0.9479820627802691;0.8645938023450586;0.9716796875;0.8053691275167785;1.0477652000263333;0.9461883408071748;0.8624376702822187;0.9586558307533539;0.8070379965457686;"{""n_estimators"": 500, ""max_depth"": null, ""n_jobs"": -1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 0.95, ""max_features"": 200000, ""stop_words"": ""english"", ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\rf_sms_frac10_s103_20251107_012803.json
phase5_learning_curve;sms;rf;101;0.2;802;446;1115;20251107_012739;0.95695067264574;0.8940919452887538;0.9636598798397864;0.8474404935595481;1.4311548999976367;0.9372197309417041;0.8365787269681741;0.9405149051490516;0.7807426597582038;"{""n_estimators"": 500, ""max_depth"": null, ""n_jobs"": -1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 0.95, ""max_features"": 200000, ""stop_words"": ""english"", ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\rf_sms_frac20_s101_20251107_012739.json
phase5_learning_curve;sms;rf;102;0.2;802;446;1115;20251107_012752;0.9605381165919282;0.902917616514691;0.9739977377243733;0.8551870996428919;1.4035731999902055;0.9663677130044843;0.9203524019286862;0.9718178424785368;0.8820379965457685;"{""n_estimators"": 500, ""max_depth"": null, ""n_jobs"": -1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 0.95, ""max_features"": 200000, ""stop_words"": ""english"", ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\rf_sms_frac20_s102_20251107_012752.json
phase5_learning_curve;sms;rf;103;0.2;802;446;1115;20251107_012805;0.9632286995515695;0.910448609078746;0.9755540479421076;0.8652542137368516;1.4128369999816641;0.9573991031390134;0.8957264326233281;0.9660395868197819;0.8487046632124352;"{""n_estimators"": 500, ""max_depth"": null, ""n_jobs"": -1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 0.95, ""max_features"": 200000, ""stop_words"": ""english"", ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\rf_sms_frac20_s103_20251107_012805.json
phase5_learning_curve;sms;rf;101;0.4;1605;446;1115;20251107_012741;0.967713004484305;0.9241496598639456;0.9673744949033041;0.8905470562896883;1.3981737000867724;0.9506726457399103;0.8802713783678251;0.942277250113071;0.8377806563039724;"{""n_estimators"": 500, ""max_depth"": null, ""n_jobs"": -1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 0.95, ""max_features"": 200000, ""stop_words"": ""english"", ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\rf_sms_frac40_s101_20251107_012741.json
phase5_learning_curve;sms;rf;102;0.4;1605;446;1115;20251107_012754;0.9802690582959641;0.9550732600732601;0.9822038105877242;0.9318507093528978;1.5110865999013186;0.9753363228699552;0.9425170187587144;0.9861460957178841;0.9083333333333333;"{""n_estimators"": 500, ""max_depth"": null, ""n_jobs"": -1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 0.95, ""max_features"": 200000, ""stop_words"": ""english"", ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\rf_sms_frac40_s102_20251107_012754.json
phase5_learning_curve;sms;rf;103;0.4;1605;446;1115;20251107_012807;0.9748878923766816;0.9410052910052911;0.9859154929577465;0.9060402684563759;1.2527650999836624;0.9663677130044843;0.9190415683427119;0.9812967581047382;0.875;"{""n_estimators"": 500, ""max_depth"": null, ""n_jobs"": -1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 0.95, ""max_features"": 200000, ""stop_words"": ""english"", ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\rf_sms_frac40_s103_20251107_012807.json
phase5_learning_curve;sms;rf;101;0.6;2407;446;1115;20251107_012743;0.9704035874439462;0.9311291672047932;0.969239282575437;0.9006141703836481;1.4946680999128148;0.952914798206278;0.8847502676363099;0.9531709850539558;0.8390759930915371;"{""n_estimators"": 500, ""max_depth"": null, ""n_jobs"": -1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 0.95, ""max_features"": 200000, ""stop_words"": ""english"", ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\rf_sms_frac60_s101_20251107_012743.json
phase5_learning_curve;sms;rf;102;0.6;2407;446;1115;20251107_012756;0.9838565022421525;0.9636849876235832;0.9844293272864701;0.9452735281448441;1.7402718999655917;0.9753363228699552;0.9434081969293238;0.9775378505832713;0.915371329879102;"{""n_estimators"": 500, ""max_depth"": null, ""n_jobs"": -1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 0.95, ""max_features"": 200000, ""stop_words"": ""english"", ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\rf_sms_frac60_s102_20251107_012756.json
phase5_learning_curve;sms;rf;103;0.6;2407;446;1115;20251107_012809;0.9766816143497757;0.9455664543651986;0.9868951612903225;0.912751677852349;1.5609437000239268;0.9708520179372198;0.9309720816715281;0.9837092731829573;0.8916666666666666;"{""n_estimators"": 500, ""max_depth"": null, ""n_jobs"": -1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 0.95, ""max_features"": 200000, ""stop_words"": ""english"", ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\rf_sms_frac60_s103_20251107_012809.json
phase5_learning_curve;sms;rf;101;0.8;3210;446;1115;20251107_012745;0.9775784753363229;0.9484732365831703;0.9805360309017224;0.9217835952589382;1.502206299919635;0.9641255605381166;0.9143501848384464;0.9703804347826087;0.8737046632124352;"{""n_estimators"": 500, ""max_depth"": null, ""n_jobs"": -1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 0.95, ""max_features"": 200000, ""stop_words"": ""english"", ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\rf_sms_frac80_s101_20251107_012745.json
phase5_learning_curve;sms;rf;102;0.8;3210;446;1115;20251107_012758;0.9874439461883409;0.9720899130335279;0.9866582144120769;0.9586963469367904;1.546021500020288;0.9798206278026906;0.9536976156694467;0.9886075949367088;0.925;"{""n_estimators"": 500, ""max_depth"": null, ""n_jobs"": -1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 0.95, ""max_features"": 200000, ""stop_words"": ""english"", ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\rf_sms_frac80_s102_20251107_012758.json
phase5_learning_curve;sms;rf;103;0.8;3210;446;1115;20251107_012811;0.979372197309417;0.9522994652406418;0.9883720930232558;0.9228187919463087;1.6296461999882013;0.9775784753363229;0.9481515926528714;0.9873737373737373;0.9166666666666667;"{""n_estimators"": 500, ""max_depth"": null, ""n_jobs"": -1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 0.95, ""max_features"": 200000, ""stop_words"": ""english"", ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\rf_sms_frac80_s103_20251107_012811.json
phase5_learning_curve;sms;rf;101;1.0;4013;446;1115;20251107_012748;0.9811659192825112;0.9572460738146582;0.982759949443571;0.9352064140508844;1.6734306999715045;0.9641255605381166;0.9143501848384464;0.9703804347826087;0.8737046632124352;"{""n_estimators"": 500, ""max_depth"": null, ""n_jobs"": -1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 0.95, ""max_features"": 200000, ""stop_words"": ""english"", ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\rf_sms_frac100_s101_20251107_012748.json
phase5_learning_curve;sms;rf;102;1.0;4013;446;1115;20251107_012801;0.9865470852017937;0.9696461530922811;0.9923547400611621;0.9496644295302014;1.9917989000678062;0.9798206278026906;0.9536976156694467;0.9886075949367088;0.925;"{""n_estimators"": 500, ""max_depth"": null, ""n_jobs"": -1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 0.95, ""max_features"": 200000, ""stop_words"": ""english"", ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\rf_sms_frac100_s102_20251107_012801.json
phase5_learning_curve;sms;rf;103;1.0;4013;446;1115;20251107_012814;0.9829596412556054;0.9610805229925284;0.9903553299492386;0.936241610738255;1.754853800055571;0.9753363228699552;0.9425170187587144;0.9861460957178841;0.9083333333333333;"{""n_estimators"": 500, ""max_depth"": null, ""n_jobs"": -1, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 0.95, ""max_features"": 200000, ""stop_words"": ""english"", ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\rf_sms_frac100_s103_20251107_012814.json
phase5_learning_curve;sms;svm;101;0.05;200;446;1115;20251107_012735;0.9443946188340807;0.85418565016368;0.9646549269553408;0.7947844150791334;0.06396639999002218;0.9170403587443946;0.7594285297762228;0.9372446555819478;0.6987046632124352;"{""C"": 0.5, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\svm_sms_frac5_s101_20251107_012735.json
phase5_learning_curve;sms;svm;102;0.05;200;446;1115;20251107_012748;0.9479820627802691;0.8655777641052929;0.9667371588493993;0.8082072338710797;0.054181699990294874;0.9573991031390134;0.8957264326233281;0.9660395868197819;0.8487046632124352;"{""C"": 0.5, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\svm_sms_frac5_s102_20251107_012748.json
phase5_learning_curve;sms;svm;103;0.05;200;446;1115;20251107_012801;0.9381165919282511;0.8346554166012967;0.9556025125860237;0.7741325885475288;0.05239139997866005;0.9327354260089686;0.8182065217391304;0.9493508454106281;0.7570379965457685;"{""C"": 0.5, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\svm_sms_frac5_s103_20251107_012801.json
phase5_learning_curve;sms;svm;101;0.1;401;446;1115;20251107_012736;0.9641255605381166;0.9135015205113883;0.9721883666295728;0.8714480247891394;0.06928609998431057;0.9304932735426009;0.8103195181846867;0.9477263894286825;0.7487046632124352;"{""C"": 0.5, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_df"": 1.0, ""max_features"": 100000, ""stop_words"": null, ""sublinear_tf"": true, ""binary"": false}}";results\learning_curve\svm_sms_frac10_s101_20251107_012736.json
